File;Item Start;Item End;Left Context;Match;Right Context;Speaker;Survey;Task
cqaab1tg.TextGrid;26.044;34.3021;12s ville0413s, veut découvrir;0412;" ce1122 qu'il appelle0414 la """;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;26.044;34.3021;uvrir0412 ce1122 qu'il appelle;0414;" la campagne0412 profonde0413""";CQAAB1;CQA;Read text
cqaab1tg.TextGrid;26.044;34.3021;"qu'il appelle0414 la campagne""";0412;" profonde0413. AB: Le1132 mai""";CQAAB1;CQA;Read text
cqaab1tg.TextGrid;26.044;34.3021;"0414 la campagne0412 profonde""";0413;". AB: Le1132 maire0412 de1122""";CQAAB1;CQA;Read text
cqaab1tg.TextGrid;34.3021;37.4939;"rofonde0413. AB: Le1132 maire""";0412; de1122 Beaulieu,  Marc0422 Bl;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;34.3021;37.4939;ire0412 de1122 Beaulieu,  Marc;0422; Blanc est en re1212vanche0412;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;34.3021;37.4939;0422 Blanc est en re1212vanche;0412; très inquiet. AB: La cote041 ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;37.4939;40.3376; 412 très inquiet. AB: La cote;0412; du Premier Minis0452tre ne112;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;37.4939;40.3376;: La cote0412 du Premier Minis;0452;tre ne1122 cesse0412 de1122 ba;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;37.4939;40.3376;mier Minis0452tre ne1122 cesse;0412; de1122 baisser de1212puis les;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;40.3376;45.4475; ections. AB: Comment, en plus;0414;, éviter les manifestations qu;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;40.3376;45.4475;festations qui ont eu tendance;0411; à se1112 multiplier lor0412s ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;40.3376;45.4475;ce0411 à se1112 multiplier lor;0412;s des visite0411s officielle04;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;40.3376;45.4475;multiplier lor0412s des visite;0411;s officielle0413s ? AB: La cô ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;40.3376;45.4475;12s des visite0411s officielle;0413;s ? AB: La côte0411 es/ escar ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;45.4475;48.0127; officielle0413s ? AB: La côte;0411; es/ escarpée du Mont Saint-Pi;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;45.4475;48.0127; escarpée du Mont Saint-Pierre;0412; AB: qui mène0414 au village0 ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;48.0127;52.9793; Saint-Pierre0412 AB: qui mène;0414; au village0414 connaît des ba;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;48.0127;52.9793; 2 AB: qui mène0414 au village;0414; connaît des barrage0412s chaq;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;48.0127;52.9793;illage0414 connaît des barrage;0412;s chaque0412 fois que1112 les ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;48.0127;52.9793;onnaît des barrage0412s chaque;0412; fois que1112 les opposants de;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;48.0127;52.9793; opposants de1112 tous les bor;0412;ds manifeste0422nt leur0412 co;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;48.0127;52.9793;2 tous les bor0412ds manifeste;0422;nt leur0412 colère0413. AB: D ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;48.0127;52.9793;bor0412ds manifeste0422nt leur;0412; colère0413. AB: D'un aut0452 ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;48.0127;52.9793;anifeste0422nt leur0412 colère;0413;. AB: D'un aut0452re côté, à  ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;52.9793;60.1899; 0412 colère0413. AB: D'un aut;0452;re côté, à chaque0412 voyage04;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;52.9793;60.1899; D'un aut0452re côté, à chaque;0412; voyage0412 du Premier Ministr;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;52.9793;60.1899;52re côté, à chaque0412 voyage;0412; du Premier Ministre0413, le11;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;52.9793;60.1899;voyage0412 du Premier Ministre;0413;, le1132 gouverne1322ment pren;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;52.9793;60.1899;gouverne1322ment prend contact;0421; avec0412 la préfecture0412 la;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;52.9793;60.1899;322ment prend contact0421 avec;0412; la préfecture0412 la plus pro;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;52.9793;60.1899;act0421 avec0412 la préfecture;0412; la plus proche0411 et s'assur;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;52.9793;60.1899; préfecture0412 la plus proche;0411; et s'assure0412 que1122 tout ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;52.9793;60.1899;la plus proche0411 et s'assure;0412; que1122 tout est fait pour041;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;52.9793;60.1899;412 que1122 tout est fait pour;0412; le1122 protéger. AB: Or0413, ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;60.1899;63.231; r0412 le1122 protéger. AB: Or;0413;, un gros détache0312ment de01;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;60.1899;63.231; détache0312ment de0112 police;0414;, comme0411 on en a vu à Jonqu;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;60.1899;63.231;2ment de0112 police0414, comme;0411; on en a vu à Jonquière0413,  ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;60.1899;63.231;mme0411 on en a vu à Jonquière;0413;, AB: et des véfic/ vérificat ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;63.231;67.9897;érifications d'identité risque;1422;nt de1112 provoquer une0411 ex;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;63.231;67.9897;que1422nt de1112 provoquer une;0411; explosion. AB: Un jeune0412  ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;67.9897;74.0025; e0411 explosion. AB: Un jeune;0412; memb0452re de1112 l'oppositio;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;67.9897;74.0025; losion. AB: Un jeune0412 memb;0452;re de1112 l'opposition aurait ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;67.9897;74.0025;in, on est jaloux de0112 notre;0412; liberté. S'il0412 faut montre;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;67.9897;74.0025;de0112 notre0412 liberté. S'il;0412; faut montrer patte0412 blanch;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;67.9897;74.0025;é. S'il0412 faut montrer patte;0412; blanche0414 pour0412 circuler;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;67.9897;74.0025;faut montrer patte0412 blanche;0414; pour0412 circuler, AB: nous  ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;67.9897;74.0025;rer patte0412 blanche0414 pour;0412; circuler, AB: nous ne0112 ré ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;74.0025;78.5893;vons le0112 soutien du village;0411; entier. AB: De1132 plus, que ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;78.5893;87.0533; ier. AB: De1132 plus, quelque;1422;s article1422s parus dans La D;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;78.5893;87.0533;132 plus, quelque1422s article;1422;s parus dans La Dépêche0412 du;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;78.5893;87.0533;cle1422s parus dans La Dépêche;0412; du Centre0423, L'Express0413,;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;78.5893;87.0533; dans La Dépêche0412 du Centre;0423;, L'Express0413, Oues0452t Lib;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;78.5893;87.0533;e0412 du Centre0423, L'Express;0413;, Oues0452t Liberté et Le1112 ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;78.5893;87.0533;entre0423, L'Express0413, Oues;0452;t Liberté et Le1112 Nouvel0411;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;78.5893;87.0533;0452t Liberté et Le1112 Nouvel;0411; Observateur0413 indique0312ra;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;78.5893;87.0533; Le1112 Nouvel0411 Observateur;0413; indique0312raient que1112 des;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;78.5893;87.0533;12raient que1112 des activiste;1422;s des commune0412s voisine0414;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;78.5893;87.0533;des activiste1422s des commune;0412;s voisine0414s AB: prépare041 ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;78.5893;87.0533;1422s des commune0412s voisine;0414;s AB: prépare0411nt une0412 j ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;87.0533;89.279; 412s voisine0414s AB: prépare;0411;nt une0412 journée chaude0411 ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;87.0533;89.279; ne0414s AB: prépare0411nt une;0412; journée chaude0411 au Premier;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;87.0533;89.279;e0411nt une0412 journée chaude;0411; au Premier Ministre0423. AB: ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;87.0533;89.279;chaude0411 au Premier Ministre;0423;. AB: Quelque1422s fanatique0 ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;89.279;94.1393; ier Ministre0423. AB: Quelque;1422;s fanatique0414s auraient même;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;89.279;94.1393; 3. AB: Quelque1422s fanatique;0414;s auraient même0411 entamé un ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;89.279;94.1393;s fanatique0414s auraient même;0411; entamé un jeûne0412 prolongé ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;89.279;94.1393;aient même0411 entamé un jeûne;0412; prolongé dans l'église0414 de;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;89.279;94.1393;ûne0412 prolongé dans l'église;0414; de1132 Saint Martinville0413.;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;89.279;94.1393;e0414 de1132 Saint Martinville;0413;. AB: Le1132 sympathique0412 m;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;94.1393;100.215;le0413. AB: Le1132 sympathique;0412; maire0412 de1122 Beaulieu ne1;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;94.1393;100.215;: Le1132 sympathique0412 maire;0412; de1122 Beaulieu ne1112 sait p;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;94.1393;100.215;aulieu ne1112 sait plus à quel;0412; saint se1112 vouer. Il0411 a ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;94.1393;100.215;uel0412 saint se1112 vouer. Il;0411; a le0112 sentiment de1112 se1;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;94.1393;100.215;12 se1122 trouver dans un, une;0411; impasse0412 stupide0413. AB: ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;94.1393;100.215;ouver dans un, une0411 impasse;0412; stupide0413. AB: Il/ Il0412  ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;94.1393;100.215;n, une0411 impasse0412 stupide;0413;. AB: Il/ Il0412 s'est, en dé ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;100.215;107.786; e0412 stupide0413. AB: Il/ Il;0412; s'est, en désespoir0412 de111;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;100.215;107.786;Il/ Il0412 s'est, en désespoir;0412; de1112 cause0413, décidé à éc;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;100.215;107.786; en désespoir0412 de1112 cause;0413;, décidé à écrire0411 au Premi;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;100.215;107.786;112 cause0413, décidé à écrire;0411; au Premier Minis0452tre pour0;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;100.215;107.786; à écrire0411 au Premier Minis;0452;tre pour0412 vérifier si son v;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;100.215;107.786;1 au Premier Minis0452tre pour;0412; vérifier si son village0414 é;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;100.215;107.786;ur0412 vérifier si son village;0414; était vraiment une0411 étape0;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;100.215;107.786;village0414 était vraiment une;0411; étape0412 nécessaire0412 dans;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;100.215;107.786;4 était vraiment une0411 étape;0412; nécessaire0412 dans la tourné;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;100.215;107.786;t une0411 étape0412 nécessaire;0412; dans la tournée prévue. AB:  ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;107.786;115.31;  prévue. AB: Beaulieu préfère;0411; être0411 inconnue et tranquil;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;107.786;115.31;AB:  Beaulieu préfère0411 être;0411; inconnue et tranquille0413 pl;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;107.786;115.31;tre0411 inconnue et tranquille;0413; plutôt que1112 de1112 se1122 ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;107.786;115.31;e1112 se1122 trouver au centre;1422; d'une0412 bataille0412 politi;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;107.786;115.31;22 trouver au centre1422 d'une;0412; bataille0412 politique0412 do;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;107.786;115.31; centre1422 d'une0412 bataille;0412; politique0412 dont, par0412 l;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;107.786;115.31;une0412 bataille0412 politique;0412; dont, par0412 la télévision, ;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;107.786;115.31;le0412 politique0412 dont, par;0412; la télévision, se1232raient t;CQAAB1;CQA;Read text
cqaab1tg.TextGrid;107.786;115.31;émoins des milliers d'électeur;0413;s. \                          ;CQAAB1;CQA;Read text
cqacp1gg.TextGrid;0;4.47874;2 j'étais en train de0112 dire;0412; c'est que0411 euh, ce0132 qui;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;0;4.47874;rain de0112 dire0412 c'est que;0411; euh, ce0132 qui me0112 fâche0;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;0;4.47874;1 euh, ce0132 qui me0112 fâche;0412; moi ce0412 qui me0112 met en ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;0;4.47874;32 qui me0112 fâche0412 moi ce;0412; qui me0112 met en furie CP1: ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;4.47874;9.15107;: c'est quand tu te0112 donnes;0412; la peine0412 de1122 vraiment ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;4.47874;9.15107; tu te0112 donnes0412 la peine;0412; de1122 vraiment soigner un ar;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;4.47874;9.15107;22 vraiment soigner un article;0423;, de1132 vraiment CP1: corrige;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;9.15107;14.4032;ment CP1: corriger les épreuve;0413;s, d'insister pour0411 avoir04;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;9.15107;14.4032; épreuve0413s, d'insister pour;0411; avoir0411 un deuxième0412 jeu;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;9.15107;14.4032;13s, d'insister pour0411 avoir;0411; un deuxième0412 jeu d'épreuve;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;9.15107;14.4032;pour0411 avoir0411 un deuxième;0412; jeu d'épreuve0413s, parce0322;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;9.15107;14.4032; un deuxième0412 jeu d'épreuve;0413;s, parce0322 que1422 tu CP1: p;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;9.15107;14.4032; d'épreuve0413s, parce0322 que;1422; tu CP1: pense0412s qu'il y a ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;14.4032;22.4518;arce0322 que1422 tu CP1: pense;0412;s qu'il y a trop d'erreur0412s;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;14.4032;22.4518;e0412s qu'il y a trop d'erreur;0412;s dans les épreuve0412s la pre;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;14.4032;22.4518;d'erreur0412s dans les épreuve;0412;s la première0412 fois, et pui;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;14.4032;22.4518;s les épreuve0412s la première;0412; fois, et puis qu'il y a, ils ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;14.4032;22.4518;a, ils se1113, ils font encore;0412; des erreur0413s, CP1: des omm;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;14.4032;22.4518;ils font encore0412 des erreur;0413;s, CP1: des ommissions, et pui;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;22.4518;27.5713;ons, et puis des fois ça tombe;0412; sur0412 des chose0412s comme0;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;22.4518;27.5713;puis des fois ça tombe0412 sur;0412; des chose0412s comme0412 là j;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;22.4518;27.5713;ça tombe0412 sur0412 des chose;0412;s comme0412 là je0112 suis qua;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;22.4518;27.5713;2 sur0412 des chose0412s comme;0412; là je0112 suis quand même0411;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;22.4518;27.5713;0412 là je0112 suis quand même;0411; euh, CP1: je0132 suis une0412;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;27.5713;32.4141;0411 euh, CP1: je0132 suis une;0412; locutrice0412 du français qué;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;27.5713;32.4141; je0132 suis une0412 locutrice;0412; du français québécois, ça va ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;27.5713;32.4141;français québécois, ça va être;0452; lu par0412 qui des gens comme;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;27.5713;32.4141;ébécois, ça va être0452 lu par;0412; qui des gens comme0412 (XXX),;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;27.5713;32.4141; lu par0412 qui des gens comme;0412; (XXX), CP1: puis doctrine0412;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;32.4141;37.4616;0412 (XXX), CP1: puis doctrine;0412; écrit avec0411 un i tendu. C';CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;32.4141;37.4616;: puis doctrine0412 écrit avec;0411; un i tendu. C'est eux qui ont;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;32.4141;37.4616; tendu. C'est eux qui ont fait;0412; la faute0413. CP1: C'est fâch;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;32.4141;37.4616; eux qui ont fait0412 la faute;0413;. CP1: C'est fâchant hein. CP1;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;40.1146;45.5767;i re0212gardé dans les épreuve;0412;s c'était une0412 de1212mande0;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;40.1146;45.5767;s les épreuve0412s c'était une;0412; de1212mande0412 de1122 correc;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;40.1146;45.5767;2s c'était une0412 de1212mande;0412; de1122 correction et tout ils;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;45.5767;49.2771;212mandé à ce0112 qu'ils mette;0412;nt le1122 même0412 symbole0412;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;45.5767;49.2771;qu'ils mette0412nt le1122 même;0412; symbole0412 que1122 pour0412 ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;45.5767;49.2771;0412nt le1122 même0412 symbole;0412; que1122 pour0412 l'anglais pa;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;45.5767;49.2771;e0412 symbole0412 que1122 pour;0412; l'anglais parce0312 qu'ils av;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;49.2771;52.8204;P1: le i américain, dans l'aut;0452;re cas le, le1131 i API, CP1: ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;52.8204;55.3612;hérents mettez les deux pareil;0413;s, CP1: et puis ils m'ont mis ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;64.3551;67.2028;l). EQ: Cest faux. CP1: Et une;0412; fois le1112 pire0412 c'était ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;64.3551;67.2028;1: Et une0412 fois le1112 pire;0412; c'était avec0412 (XXX). CP1: ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;64.3551;67.2028;s le1112 pire0412 c'était avec;0412; (XXX). CP1: Le1132 pire0412 l;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;67.2028;71.229;ec0412 (XXX). CP1: Le1132 pire;0412; là, ça a été l'enfer0413, c'e;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;67.2028;71.229; pire0412 là, ça a été l'enfer;0413;, c'est que1113, CP1: ils avai;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;71.229;78.0158;avaient te1112 rends-tu compte;0413;, perdu toute0412s les épreuve;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;71.229;78.0158;nds-tu compte0413, perdu toute;0412;s les épreuve0413s, en Suisse0;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;71.229;78.0158;, perdu toute0412s les épreuve;0413;s, en Suisse0413, CP1: chez (X;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;71.229;78.0158;2s les épreuve0413s, en Suisse;0413;, CP1: chez (XX) euh et (XXX).;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;78.0158;84.4635;. Ils l'ont pas dit aux auteur;0413;s. CP1: Ils ont renvoy/ ils o ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;84.4635;90.8161;oy/ ils ont envoyé des épreuve;0413;s, att/attends (non) une0412 p;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;84.4635;90.8161;ve0413s, att/attends (non) une;0412; première0412 fois ils envoien;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;84.4635;90.8161;attends (non) une0412 première;0412; fois ils envoient les épreuve;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;84.4635;90.8161; fois ils envoient les épreuve;0413;s, on corrige0412 les épreuve0;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;84.4635;90.8161;t les épreuve0413s, on corrige;0412; les épreuve0413s, CP1: Et là,;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;84.4635;90.8161;3s, on corrige0412 les épreuve;0413;s, CP1: Et là, ils renvoient u;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;90.8161;97.5707; là, ils renvoient un deuxième;0412; jeu d'épreuve0413s, on compre;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;90.8161;97.5707; un deuxième0412 jeu d'épreuve;0413;s, on comprend (X) pas trop po;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;90.8161;97.5707;normale0312ment tu as tendance;0411; à re0212garder voir0412 s'ils;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;90.8161;97.5707;ndance0411 à re0212garder voir;0412; s'ils ont bien, CP1: euh, ils;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;97.5707;102.218;ait telle0312ment de1112 faute;0412;s la première0412 fois, CP1: q;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;97.5707;102.218; de1112 faute0412s la première;0412; fois, CP1: que1132 j'avais de;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;102.218;105.611;'avais de0212mandé un deuxième;0412; jeu d'épreuve0414s, j'étais l;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;102.218;105.611; un deuxième0412 jeu d'épreuve;0414;s, j'étais la seule0412 qui a ;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;102.218;105.611;épreuve0414s, j'étais la seule;0412; qui a de0212mandé ça, CP1: et;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;105.611;109.036; ça, CP1: et là je re0212garde;0422; les corrections elles étaient;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;105.611;109.036;ions elles étaient pas toujour;0412;s bien faite0413s, CP1: mais p;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;105.611;109.036;nt pas toujour0412s bien faite;0413;s, CP1: mais pire0414 je0132 c;CQACP1;CQA;Formal interview
cqacp1gg.TextGrid;109.036;114.407;ien faite0413s, CP1: mais pire;0414; je0132 commence0411 à me0112 ;CQACP1;CQA;Formal interview
